target_cake_length,actual_cake_length
0,-0.85
0,-0.85
0,-0.85
0,-0.861479474
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.88848835
0,-0.861448156
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.888503188
0,-0.861431192
0,-0.888508647
0,-0.861424701
0,-0.888515908
0,-0.861419272
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911459593
0,-0.938605813
0,-0.9
0,-0.888609348
0,-0.861451647
0,-0.9
0,-0.9
0,-0.888623026
0,-0.861440786
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.888580358
0,-0.86135542
0,-0.888584823
0,-0.85
0,-0.861410849
0,-0.9
0,-0.9
0,-0.911338779
0,-0.927200777
0,-0.861320571
0,-0.9
0,-0.911318641
0,-0.938751246
0,-0.9
0,-0.9
0,-0.888822754
0,-0.8612375
0,-0.88882834
0,-0.85
0,-0.861177664
0,-0.9
0,-0.888830445
0,-0.85
0,-0.861196532
0,-0.888668497
0,-0.861171547
0,-0.9
0,-0.9
0,-0.9
0,-0.911035207
0,-0.938825892
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.888874536
0,-0.861188063
0,-0.9
0,-0.9
0,-0.9
0,-0.888826079
0,-0.861103471
0,-0.9
0,-0.911133433
0,-0.927401179
0,-0.861234089
0,-0.9
0,-0.911230248
0,-0.93870849
0,-0.888776493
0,-0.861283469
0,-0.88878194
0,-0.861280008
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911262982
0,-0.938802896
0,-0.888741411
0,-0.861191581
0,-0.911252958
0,-0.938814853
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911233585
0,-0.91649592
0,-0.811232693
0,-0.85
0,-0.861222411
0,-0.9
0,-0.9
0,-0.911162618
0,-0.938873474
0,-0.877710369
0,-0.822410062
0,-0.9
0,-0.9
0,-0.911133291
0,-0.95
0,-0.938871384
0,-0.888808567
0,-0.872249112
0,-0.927631952
0,-0.861115889
0,-0.9
0,-0.9
0,-0.9
0,-0.911200852
0,-0.95
0,-0.938797278
0,-0.9
0,-0.888832688
0,-0.85
0,-0.861102961
0,-0.888797689
0,-0.861202111
0,-0.9
0,-0.888796866
0,-0.861203183
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.88879949
0,-0.872405192
0,-0.95
0,-0.938799963
0,-0.9
0,-0.888798758
0,-0.861201758
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.91119991
0,-0.938802899
0,-0.911196527
0,-0.938805105
0,-0.888804362
0,-0.861194863
0,-0.911197339
0,-0.938804364
0,-0.9
0,-0.9
0,-0.911194034
0,-0.927606497
0,-0.85
0,-0.861197809
0,-0.888804858
0,-0.861196159
0,-0.911193634
0,-0.927615972
0,-0.85
0,-0.85
0,-0.861063271
0,-0.9
0,-0.9
0,-0.888070448
0,-0.873863275
0,-0.938069871
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.888070692
0,-0.861930238
0,-0.9
0,-0.911911017
0,-0.926634301
0,-0.861056506
0,-0.9
0,-0.9
0,-0.911928841
0,-0.938070924
0,-0.911930439
0,-0.938070513
0,-0.9
0,-0.9
0,-0.911929381
0,-0.93807218
0,-0.911928291
0,-0.938070606
0,-0.9
0,-0.9
0,-0.9
0,-0.8880726
0,-0.838071062
0,-0.823858827
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911927061
0,-0.938073863
0,-0.9
0,-0.9
0,-0.91192722
0,-0.926144451
0,-0.85
0,-0.86192673
0,-0.911926507
0,-0.938073986
0,-0.9
0,-0.911925449
0,-0.95
0,-0.95
0,-0.938105734
0,-0.911857938
0,-0.95
0,-0.938074812
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.888074069
0,-0.861925672
0,-0.911923927
0,-0.926148828
0,-0.85
0,-0.873851998
0,-0.938076278
0,-0.9
0,-0.9
0,-0.911851052
0,-0.926418291
0,-0.861923172
0,-0.9
0,-0.9
0,-0.9
0,-0.91192259
0,-0.938076633
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.888078799
0,-0.873846149
0,-0.938078613
0,-0.911921524
0,-0.938077509
0,-0.911922073
0,-0.95
0,-0.95
0,-0.938077641
0,-0.911922316
0,-0.92615697
0,-0.861921394
0,-0.9
0,-0.9
0,-0.91191997
0,-0.95
0,-0.938135527
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.888269836
0,-0.861733763
0,-0.9
0,-0.888253668
0,-0.861752443
0,-0.888230119
0,-0.861781664
0,-0.9
0,-0.911761463
0,-0.95
0,-0.938337057
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.888627446
0,-0.860890133
0,-0.9
0,-0.911395484
0,-0.93905371
0,-0.911747712
0,-0.926496282
0,-0.861761961
0,-0.911741548
0,-0.926723265
0,-0.861646752
0,-0.888345794
0,-0.861663243
0,-0.9
0,-0.911675915
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.926836466
0,-0.873149102
0,-0.95
0,-0.938400213
0,-0.911604856
0,-0.926704981
0,-0.861762748
0,-0.911787101
0,-0.938200336
0,-0.9
0,-0.9
0,-0.911821214
0,-0.938167399
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911884099
0,-0.92622269
0,-0.873798828
0,-0.95
0,-0.95
0,-0.93808419
0,-0.9
0,-0.911914134
0,-0.95
0,-0.95
0,-0.938086873
0,-0.91191365
0,-0.95
0,-0.938087157
0,-0.911914269
0,-0.938086297
0,-0.9
0,-0.888087479
0,-0.873821405
0,-0.938101054
0,-0.9
0,-0.9
0,-0.911911209
0,-0.938090995
0,-0.911905499
0,-0.938113135
0,-0.888125796
0,-0.873821922
0,-0.926180532
0,-0.861908755
0,-0.911908184
0,-0.926180529
0,-0.85
0,-0.87381956
0,-0.938091199
0,-0.9
0,-0.888091963
0,-0.85
0,-0.861909954
0,-0.9
0,-0.9
0,-0.911907625
0,-0.938091909
0,-0.911909424
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.938091778
0,-0.9
0,-0.911910135
0,-0.938089462
0,-0.91191007
0,-0.95
0,-0.95
0,-0.95
0,-0.938090935
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911911273
0,-0.938088797
0,-0.9
0,-0.911910375
0,-0.95
0,-0.926182015
0,-0.873820926
0,-0.938091031
0,-0.911909769
0,-0.95
0,-0.938089514
0,-0.9
0,-0.911909693
0,-0.95
0,-0.95
0,-0.938091121
0,-0.91190777
0,-0.938091545
0,-0.911908111
0,-0.95
0,-0.938093289
0,-0.9
0,-0.911905963
0,-0.95
0,-0.938092658
0,-0.9
0,-0.9
0,-0.9
0,-0.911906674
0,-0.926205143
0,-0.861857988
0,-0.91180256
0,-0.95
0,-0.938201107
0,-0.911904186
0,-0.938094887
0,-0.9
0,-0.911905468
0,-0.95
0,-0.938097124
0,-0.9
0,-0.9
0,-0.91190336
0,-0.938095703
0,-0.9
0,-0.9
0,-0.911903663
0,-0.95
0,-0.938113847
0,-0.92359716
0,-0.988255238
0,-0.93814528
0,-0.911802776
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.938099709
0,-0.888099028
0,-0.861903003
0,-0.911901691
0,-0.938099791
0,-0.9
0,-0.911901492
0,-0.938098347
0,-0.911900865
0,-0.938100211
0,-0.9
0,-0.9
0,-0.911899493
0,-0.938098952
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911900508
0,-0.93809954
0,-0.9
0,-0.9
0,-0.9
0,-0.923799293
0,-0.976203919
0,-0.911899678
0,-0.938100501
0,-0.9
0,-0.911900013
0,-0.95
0,-0.938100144
0,-0.9
0,-0.923796357
0,-0.976213569
0,-0.911863742
0,-0.95
0,-0.938193812
0,-0.9
0,-0.911899224
0,-0.938102022
0,-0.9
0,-0.9
0,-0.9
0,-0.888102268
0,-0.861897655
0,-0.9
0,-0.911899334
0,-0.95
0,-0.95
0,-0.938101836
0,-0.9
0,-0.911898773
0,-0.938101618
0,-0.9
0,-0.9
0,-0.911812405
0,-0.95
0,-0.938103689
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911894699
0,-0.95
0,-0.93810485
0,-0.911893953
0,-0.938105135
0,-0.9
0,-0.9
0,-0.911895013
0,-0.938107305
0,-0.911894549
0,-0.93810639
0,-0.9
0,-0.9
0,-0.888105731
0,-0.861893241
0,-0.9
0,-0.91189397
0,-0.938106464
0,-0.911892024
0,-0.95
0,-0.938107364
0,-0.911892975
0,-0.938107852
0,-0.9
0,-0.911892471
0,-0.95
0,-0.938108583
0,-0.888107724
0,-0.885675973
0,-0.988111563
0,-0.95
0,-0.95
0,-0.938234467
0,-0.9
0,-0.911891043
0,-0.938108699
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911889724
0,-0.95
0,-0.93810952
0,-0.9
0,-0.911889218
0,-0.926219816
0,-0.873776265
0,-0.938135826
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911889858
0,-0.938111214
0,-0.9
0,-0.911890709
0,-0.95
0,-0.938110468
0,-0.911890449
0,-0.95
0,-0.95
0,-0.95
0,-0.938110795
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.888110071
0,-0.861889993
0,-0.9
0,-0.923775039
0,-0.988112077
0,-0.95
0,-0.938113484
0,-0.911886167
0,-0.95
0,-0.938112365
0,-0.9
0,-0.923772807
0,-0.988112881
0,-0.938112836
0,-0.9
0,-0.911887572
0,-0.938113369
0,-0.9
0,-0.911886667
0,-0.938114819
0,-0.9
0,-0.911818382
0,-0.93820819
0,-0.911884944
0,-0.938114233
0,-0.9
0,-0.911885836
0,-0.95
0,-0.938115549
0,-0.9
0,-0.9
0,-0.9
0,-0.911883633
0,-0.938115236
0,-0.911884135
0,-0.938116413
0,-0.9
0,-0.911882545
0,-0.938116759
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911764483
0,-0.938311015
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911883177
0,-0.938117579
0,-0.9
0,-0.9
0,-0.888118481
0,-0.885650954
0,-0.976236762
0,-0.911882684
0,-0.938118683
0,-0.911880646
0,-0.96188202
0,-0.988119238
0,-0.95
0,-0.938119325
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911881557
0,-0.938119786
0,-0.91187906
0,-0.961878414
0,-1
0,-0.988120156
0,-0.938121251
0,-0.9
0,-0.911880201
0,-0.95
0,-0.938121993
0,-0.923759608
0,-0.976244799
0,-0.911877599
0,-0.95
0,-0.961877719
0,-0.988131387
0,-0.938179116
0,-0.911767225
0,-0.938229021
0,-0.9
0,-0.911877155
0,-0.938122901
0,-0.911878103
0,-0.938123485
0,-0.911878748
0,-0.95
0,-0.95
0,-0.95
0,-0.938122695
0,-0.9
0,-0.9
0,-0.911877945
0,-0.938122902
0,-0.9
0,-0.911877444
0,-0.938123231
0,-0.911876788
0,-0.93813052
0,-0.9
0,-0.911767134
0,-0.95
0,-0.95
0,-0.938125997
0,-0.9
0,-0.911875209
0,-0.95
0,-0.95
0,-0.95
0,-0.926248072
0,-0.861876849
0,-0.923751046
0,-0.976249828
0,-0.911875018
0,-0.938126337
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911873209
0,-0.938127015
0,-0.911874396
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.938126473
0,-0.9
0,-0.911873857
0,-0.961871351
0,-0.988126833
0,-0.95
0,-0.93812841
0,-0.911872855
0,-0.95
0,-0.95
0,-0.938127529
0,-0.9
0,-0.91187172
0,-0.95
0,-0.95
0,-0.938142918
0,-0.9
0,-0.911872301
0,-0.95
0,-0.938128621
0,-0.9
0,-0.9
0,-0.91187168
0,-0.938128877
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.91187026
0,-0.95
0,-0.95
0,-0.95
0,-0.93813153
0,-0.9
0,-0.911868629
0,-0.95
0,-0.93813318
0,-0.92369204
0,-0.988202865
0,-0.95
0,-0.938130962
0,-0.9
0,-0.9
0,-0.911867542
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.938131701
0,-0.911867703
0,-0.938132043
0,-0.9
0,-0.9
0,-0.9
0,-0.911868914
0,-0.938133376
0,-0.911867867
0,-0.95
0,-0.95
0,-0.95
0,-0.938133671
0,-0.911866974
0,-0.95
0,-0.938132691
0,-0.911866021
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.93813319
0,-0.9
0,-0.9
0,-0.911867274
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.938133612
0,-0.9
0,-0.9
0,-0.911866096
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.938135946
0,-0.911863402
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.938137192
0,-0.9
0,-0.911863082
0,-0.938136073
0,-0.911864172
0,-0.95
0,-0.938136462
0,-0.911863797
0,-0.95
0,-0.95
0,-0.95
0,-0.938179733
0,-0.911733122
0,-0.938410869
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911861871
0,-0.938137528
0,-0.9
0,-0.911861087
0,-0.95
0,-0.95
0,-0.93814031
0,-0.9
0,-0.9
0,-0.911860627
0,-0.95
0,-0.95
0,-0.961859232
0,-0.988139344
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.9383483
0,-0.911652078
0,-0.95
0,-0.938337793
0,-0.911672026
0,-0.938318826
0,-0.91168816
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.938340545
0,-0.911666917
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.926797761
0,-0.87334431
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.938417422
0,-0.911589802
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.938353293
0,-0.911657665
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.938310055
0,-0.9
0,-0.91170307
0,-0.938282673
0,-0.911719635
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.961794966
0,-0.976526313
0,-0.911686959
0,-0.95
0,-0.938294561
0,-0.911712629
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.938150505
0,-0.911851392
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.938149927
0,-0.9
0,-0.911747971
0,-0.95
0,-0.938260106
0,-0.911850072
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.938151155
0,-0.9
0,-0.911849324
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.938153127
0,-0.9
0,-0.911848075
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.938153835
0,-0.911844746
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.938154431
0,-0.9
0,-0.911789742
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.938155449
0,-0.91184508
0,-0.95
0,-0.93815589
0,-0.911843316
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.961840956
0,-0.964544292
0,-0.873541156
0,-0.95
0,-0.938158135
0,-0.9
0,-0.9
0,-0.911692132
0,-0.938354037
0,-0.911841555
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.926317351
0,-0.873681426
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.938159988
0,-0.9
0,-0.911841161
0,-0.95
0,-0.95
0,-0.95
0,-0.938161465
0,-0.911838965
0,-0.95
0,-0.95
0,-0.938160241
0,-0.911840428
0,-0.95
0,-0.938162716
0,-0.911837573
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.938268431
0,-0.911838757
0,-0.95
0,-0.938161883
0,-0.9118388
0,-0.938161923
0,-0.911838272
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.93816371
0,-0.91183517
0,-0.938164485
0,-0.911837224
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.938163971
0,-0.9
0,-0.9118261
0,-0.95
0,-0.938268564
0,-0.911727511
0,-0.95
0,-0.93816606
0,-0.911836018
0,-0.95
0,-0.95
0,-0.95
0,-0.938165643
0,-0.911835176
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.938167033
0,-0.911832414
0,-0.938166384
0,-0.9
0,-0.9
0,-0.911832312
0,-0.938169443
0,-0.911832895
0,-0.95
0,-0.93816794
0,-0.911831736
0,-0.95
0,-0.95
0,-0.93816811
0,-0.9
0,-0.888167879
0,-0.873662168
0,-0.95
0,-0.95
0,-0.938213054
0,-0.91174467
0,-0.95
0,-0.938170891
0,-0.911830319
0,-0.95
0,-0.95
0,-0.938172232
0,-0.9
0,-0.911830877
0,-0.95
0,-0.95
0,-0.938172314
0,-0.911829426
0,-0.95
0,-0.93817221
0,-0.911828045
0,-0.938171924
0,-0.911827167
0,-0.95
0,-0.95
0,-0.938171093
0,-0.9
0,-0.9
0,-0.911787849
0,-0.95
0,-0.938173257
0,-0.9
0,-0.91182705
0,-0.938172403
0,-0.911827094
0,-0.95
0,-0.938172055
0,-0.911827777
0,-0.95
0,-0.93817385
0,-0.911827696
0,-0.95
0,-0.95
0,-0.938172689
0,-0.911827865
0,-0.938173303
0,-0.91182725
0,-0.95
0,-0.95
0,-0.95
0,-0.938173685
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911824597
0,-0.938174803
0,-0.911826403
0,-0.95
0,-0.938174843
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.91182313
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.938259047
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911821887
0,-0.95
0,-0.938176536
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911822796
0,-0.95
0,-0.9381785
0,-0.9
0,-0.9
0,-0.9
0,-0.911821845
0,-0.95
0,-0.938180439
0,-0.9
0,-0.91180309
0,-0.938267197
0,-0.9
0,-0.911711859
0,-0.95
0,-0.938181557
0,-0.911787344
0,-0.95
0,-0.93837429
0,-0.911820807
0,-0.95
0,-0.938181141
0,-0.911820603
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.95
0,-0.938181012
0,-0.9
0,-0.911818546
0,-0.93818115
0,-0.911819226
0,-0.938180911
0,-0.9
0,-0.9
0,-0.9
0,-0.911818749
0,-0.938181561
0,-0.9
0,-0.9
0,-0.911817886
0,-0.95
0,-0.938182408
0,-0.9
0,-0.911817452
0,-0.938183226
0,-0.9
0,-0.911817205
0,-0.938199348
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911817351
0,-0.95
0,-0.938185448
0,-0.91181526
0,-0.938183877
0,-0.911816424
0,-0.938186422
0,-0.9
0,-0.9
0,-0.9
0,-0.911815629
0,-0.938185425
0,-0.911814356
0,-0.938185571
0,-0.9
0,-0.9
0,-0.9
0,-0.911815092
0,-0.938186781
0,-0.911806536
0,-0.95
0,-0.938185416
0,-0.9
0,-0.923627899
0,-0.976369454
0,-0.9
0,-0.9
0,-0.91181389
0,-0.93818741
0,-0.911814051
0,-0.938186231
0,-0.9
0,-0.911814108
0,-0.95
0,-0.938187664
0,-0.9
0,-0.9
0,-0.9
0,-0.91181135
0,-0.95
0,-0.938187335
0,-0.9
0,-0.9
0,-0.911812878
0,-0.95
0,-0.938187666
0,-0.911812731
0,-0.938187997
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911811382
0,-0.938189571
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911810999
0,-0.938189513
0,-0.9
0,-0.9
0,-0.911810448
0,-0.938190555
0,-0.9
0,-0.911807949
0,-0.938192179
0,-0.9
0,-0.9
0,-0.9
0,-0.911807852
0,-0.938191325
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911806913
0,-0.938193526
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911808086
0,-0.938194645
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.888218739
0,-0.861720919
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911806781
0,-0.95
0,-0.938192967
0,-0.9
0,-0.911806572
0,-0.938195054
0,-0.911806432
0,-0.93819475
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911805645
0,-0.938194173
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911802813
0,-0.938197267
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911803064
0,-0.938197872
0,-0.9
0,-0.9
0,-0.911802233
0,-0.95
0,-0.938200017
0,-0.9
0,-0.911734454
0,-0.938276833
0,-0.9
0,-0.911799747
0,-0.95
0,-0.95
0,-0.938201272
0,-0.9
0,-0.911793357
0,-0.938278136
0,-0.911604907
0,-0.938202683
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911795305
0,-0.938262578
0,-0.923094736
0,-0.965333249
0,-0.873124337
0,-0.938437968
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.91162538
0,-0.938369292
0,-0.9
0,-0.9
0,-0.911653257
0,-0.938371299
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911572525
0,-0.938424203
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911538568
0,-0.938489762
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911677393
0,-0.938335655
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911668077
0,-0.938326431
0,-0.9
0,-0.911684655
0,-0.938307211
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911774257
0,-0.95
0,-0.938249416
0,-0.911649119
0,-0.938325264
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911711632
0,-0.938264402
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911784763
0,-0.938223933
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911783875
0,-0.938215517
0,-0.9
0,-0.911785408
0,-0.938216517
0,-0.9
0,-0.9
0,-0.91178505
0,-0.95
0,-0.95
0,-0.938216305
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911638322
0,-0.938219605
0,-0.9
0,-0.9
0,-0.91178054
0,-0.938218436
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911781144
0,-0.938218541
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911781036
0,-0.938218721
0,-0.9
0,-0.9
0,-0.9
0,-0.911779169
0,-0.938223817
0,-0.9
0,-0.9
0,-0.911781068
0,-0.938219996
0,-0.888221631
0,-0.873555172
0,-0.95
0,-0.938220188
0,-0.9
0,-0.9
0,-0.9
0,-0.91177924
0,-0.95
0,-0.938222959
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.91177728
0,-0.938222723
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911775384
0,-0.938223479
0,-0.9
0,-0.888224977
0,-0.873547067
0,-0.938223911
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911773113
0,-0.938227481
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.911770357
0,-0.95
0,-0.95
0,-0.95
0,-0.938333335
0,-0.9
0,-0.9
0,-0.8882264
0,-0.86177306
0,-0.9
0,-0.9
0,-0.911773251
0,-0.938243715
0,-0.9
0,-0.911772809
0,-0.93822862
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.888227414
0,-0.861771803
0,-0.9
0,-0.911771419
0,-0.95
0,-0.938228328
0,-0.9
0,-0.911754602
0,-0.938317584
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
0,-0.9
